year,circuit,stay_out_driver,pitting_car,pit_lap,stay_out_laps,gap_ahead,tire_age,ca_tire_age,tire_age_delta,compound,own_pace,threat_pace,pace_delta,deg_delta,ca_deg_delta,closing_rate,pit_loss,pit_loss_fraction,race_progress,overcut_success
2023,Japanese Grand Prix,SAI,PIA,35,3,6.331,16.0,21.0,-5.0,MEDIUM,96.6955,96.4975,0.1979999999999933,-0.0966000000000002,-0.16249999999999912,0.8246000000000001,24.016,0.2483672973406208,0.6415094339622641,0
2023,Japanese Grand Prix,SAI,LEC,17,1,1.35,16.0,16.0,0.0,MEDIUM,98.56800000000001,98.619,-0.05099999999998772,-0.09478571428571854,0.022428571428573497,0.03935714285714282,24.016,0.24364905445986523,0.3018867924528302,0
2023,Japanese Grand Prix,SAI,LEC,34,4,2.082,15.0,16.0,-1.0,MEDIUM,96.7995,96.69749999999999,0.10200000000000387,-0.04250000000000343,-0.008500000000003281,0.02199999999999997,24.016,0.248100455064334,0.6226415094339622,0
2023,Japanese Grand Prix,RUS,HAM,16,8,1.401,15.0,15.0,0.0,MEDIUM,98.1715,98.4745,-0.3030000000000115,-0.3739999999999983,-0.2117500000000002,-0.14192857142857138,24.016,0.24463311653585817,0.2830188679245283,0
2023,Japanese Grand Prix,RUS,SAI,18,6,4.22,17.0,17.0,0.0,MEDIUM,98.122,98.54,-0.41800000000000637,0.04342857142857424,-0.06968571428571152,0.879000000000001,24.016,0.2447565275881046,0.32075471698113206,0
2023,Japanese Grand Prix,PIA,RUS,24,11,1.849,10.0,23.0,-13.0,HARD,97.1745,98.232,-1.0575000000000045,-0.07550000000000485,-0.16380000000000253,-1.1223000000000027,24.016,0.24714302620543455,0.4339622641509434,0
2023,Japanese Grand Prix,TSU,ALO,25,5,10.263,15.0,13.0,2.0,MEDIUM,99.3515,99.17750000000001,0.17399999999999238,0.11430000000000382,-0.3470000000000006,2.9905000000000035,24.016,0.24172760350875425,0.4528301886792453,0
2023,Japanese Grand Prix,GAS,OCO,28,6,5.369,9.0,26.0,-17.0,HARD,97.04299999999999,99.0025,-1.9595000000000056,-0.02789999999998935,-0.010300000000005137,1.0576000000000054,24.016,0.2474779221582185,0.5094339622641509,0
2023,Japanese Grand Prix,OCO,GAS,18,10,1.29,16.0,17.0,-1.0,HARD,98.91600000000001,99.506,-0.5899999999999892,0.08350000000000508,-0.49000000000001376,-0.31000000000000055,24.016,0.24279186380363132,0.32075471698113206,0
2023,Japanese Grand Prix,ZHO,LAW,25,4,4.791,14.0,14.0,0.0,SOFT,98.92000000000002,99.62049999999999,-0.7004999999999768,-0.2660999999999987,-0.005999999999996227,0.002999999999998264,24.016,0.2427820460978568,0.4528301886792453,0
2023,Japanese Grand Prix,HUL,ZHO,29,8,9.479,7.0,18.0,-11.0,HARD,96.959,98.7055,-1.7464999999999975,0.006700000000001445,0.07789999999999364,-2.316699999999998,24.016,0.24769232355944262,0.5283018867924528,0
2023,Japanese Grand Prix,ZHO,HUL,21,8,3.671,10.0,12.0,-2.0,SOFT,98.90200000000002,99.2855,-0.38349999999998374,0.04759999999998694,0.14460000000000467,1.3734999999999946,24.016,0.24282623202766368,0.37735849056603776,0
2023,Qatar Grand Prix,ALB,VER,17,1,22.193,16.0,19.0,-3.0,MEDIUM,88.6705,88.0445,0.6260000000000048,-0.7258999999999998,-0.3587000000000027,1.3610000000000013,28.7185,0.3238788548615379,0.2807017543859649,0
2023,Qatar Grand Prix,LEC,PIA,12,13,4.104,19.0,17.0,2.0,MEDIUM,89.399,89.14949999999999,0.24950000000001182,-0.17859999999999976,-0.030099999999991463,0.600000000000001,28.7185,0.3212396111813331,0.19298245614035087,0
2023,Qatar Grand Prix,ALO,PIA,25,1,5.608,18.0,19.0,-1.0,MEDIUM,87.229,86.87299999999999,0.35600000000000875,-0.010300000000000194,-0.12139999999999679,0.3555000000000002,28.7185,0.32923110433456765,0.42105263157894735,0
2023,Qatar Grand Prix,NOR,PIA,43,1,3.059,15.0,17.0,-2.0,MEDIUM,83.80799999999999,83.91799999999999,-0.10999999999999943,0.15071428571428996,0.05820000000000492,-0.18920000000000006,28.7185,0.34267015082092406,0.7368421052631579,0
2023,Qatar Grand Prix,HUL,NOR,13,14,6.104,19.0,19.0,0.0,MEDIUM,90.2355,89.15100000000001,1.0844999999999914,-0.18370000000000006,-0.3408000000000071,1.8654999999999935,28.7185,0.3182616597680514,0.21052631578947367,0
2023,Qatar Grand Prix,RUS,NOR,27,5,8.022,12.0,19.0,-7.0,MEDIUM,86.90899999999999,86.362,0.546999999999997,-0.3430999999999954,-0.06650000000000976,1.8823000000000012,28.7185,0.33044333728382563,0.45614035087719296,0
2023,Qatar Grand Prix,RUS,NOR,44,6,10.694,11.0,16.0,-5.0,HARD,83.483,83.56500000000001,-0.08200000000000784,-0.14889999999999332,-0.07619999999999884,-0.24909999999999827,28.7185,0.34400416851335,0.7543859649122807,0
2023,Qatar Grand Prix,ALB,RUS,14,4,1.522,13.0,19.0,-6.0,MEDIUM,89.8935,89.21100000000001,0.6824999999999903,0.002199999999998601,-0.3854000000000058,0.1459999999999993,28.7185,0.319472486887261,0.22807017543859648,0
2023,Qatar Grand Prix,PIA,RUS,32,11,12.448,6.0,17.0,-11.0,MEDIUM,85.248,85.4255,-0.17749999999999488,-0.2853999999999862,-0.1773999999999924,2.350499999999991,28.7185,0.33688180367867865,0.543859649122807,0
2023,Qatar Grand Prix,NOR,LEC,12,1,3.529,18.0,19.0,-1.0,MEDIUM,89.5395,89.399,0.14050000000000296,-0.2758000000000006,-0.17859999999999976,0.6782000000000009,28.7185,0.3207355412974162,0.19298245614035087,0
2023,Qatar Grand Prix,OCO,LEC,25,18,2.005,19.0,19.0,0.0,MEDIUM,87.6635,87.285,0.3785000000000025,-0.2848000000000028,-0.39650000000000163,0.21549999999999955,28.7185,0.32759928590576465,0.42105263157894735,0
2023,Qatar Grand Prix,ALO,LEC,43,1,4.449,16.0,17.0,-1.0,HARD,84.598,84.05600000000001,0.5419999999999874,-0.03051428571428501,-0.1276285714285712,0.6732999999999991,28.7185,0.33947020024114044,0.7368421052631579,0
2023,Qatar Grand Prix,LEC,ALO,11,1,1.317,18.0,15.0,3.0,MEDIUM,89.517,89.5,0.016999999999995907,-0.08569999999999797,-0.0825999999999984,-0.029500000000000047,28.7185,0.32081615782477074,0.17543859649122806,0
2023,Qatar Grand Prix,NOR,ALO,26,1,2.067,18.0,19.0,-1.0,MEDIUM,86.40950000000001,87.137,-0.727499999999992,-0.3189000000000042,-0.11540000000000346,-0.7289000000000013,28.7185,0.33235350279772474,0.43859649122807015,1
2023,Qatar Grand Prix,NOR,OCO,10,3,1.26,16.0,16.0,0.0,MEDIUM,89.9135,89.95349999999999,-0.03999999999999204,-0.5844999999999985,-0.40010000000000073,0.13779999999999984,28.7185,0.31940142470263083,0.15789473684210525,1
2023,Qatar Grand Prix,RUS,OCO,25,7,1.051,10.0,19.0,-9.0,MEDIUM,87.1875,87.6635,-0.4759999999999991,-0.2567000000000065,-0.2848000000000028,-0.09329999999999967,28.7185,0.3293878136200717,0.42105263157894735,1
2023,Qatar Grand Prix,GAS,OCO,43,1,3.044,16.0,17.0,-1.0,HARD,84.20100000000001,84.304,-0.10299999999999443,-0.4149142857142777,-0.30077142857142314,0.14630000000000015,28.7185,0.34107077113098416,0.7368421052631579,0
2023,Qatar Grand Prix,ALO,BOT,21,5,0.376,14.0,17.0,-3.0,MEDIUM,87.9965,89.3715,-1.375,-0.1355000000000015,0.06810000000000607,-0.22309999999999955,28.7185,0.32635957111930586,0.3508771929824561,1
2023,Qatar Grand Prix,OCO,BOT,39,4,0.44,13.0,17.0,-4.0,HARD,85.55000000000001,86.185,-0.6349999999999909,-0.16330000000000533,0.1887000000000065,-0.2745999999999997,28.7185,0.33569257744009345,0.6666666666666666,1
2023,Qatar Grand Prix,BOT,ZHO,18,3,2.936,14.0,17.0,-3.0,MEDIUM,89.44,89.16900000000001,0.2709999999999866,-0.27689999999999276,-0.23179999999998446,0.9339999999999973,28.7185,0.3210923524150268,0.2982456140350877,0
2023,Qatar Grand Prix,RUS,ZHO,35,15,1.906,2.0,16.0,-14.0,HARD,84.6165,86.208,-1.5914999999999964,0.06516824644549826,-0.2917428571428546,0.6767999999999973,28.7185,0.33939598068934546,0.5964912280701754,1
2023,Qatar Grand Prix,ZHO,PER,17,1,1.728,16.0,16.0,0.0,MEDIUM,89.6155,88.6875,0.9279999999999973,-0.19109999999999985,-0.738800000000001,0.07860000000000032,28.7185,0.3204635358838594,0.2807017543859649,0
2023,Qatar Grand Prix,PIA,PER,31,12,5.751,5.0,19.0,-14.0,MEDIUM,85.50049999999999,86.381,-0.880500000000012,-0.26689999999999775,-0.10620000000000226,-0.02069999999999889,28.7185,0.3358869246378676,0.5263157894736842,1
2023,Qatar Grand Prix,ALB,PER,43,1,7.603,11.0,17.0,-6.0,HARD,84.863,84.799,0.06399999999999295,-0.10654285714285355,-0.17871428571428166,-0.10680000000000048,28.7185,0.3384101434076099,0.7368421052631579,0
2023,Qatar Grand Prix,NOR,STR,21,6,1.548,13.0,17.0,-4.0,MEDIUM,87.9505,89.5255,-1.5749999999999886,-0.18440000000000598,-0.04999999999999459,0.5244999999999987,28.7185,0.32653026418269365,0.3508771929824561,1
2023,Qatar Grand Prix,PER,STR,39,4,3.846,13.0,17.0,-4.0,MEDIUM,85.219,86.6575,-1.4385000000000048,-0.11040000000000774,0.12140000000000488,0.9694999999999958,28.7185,0.3369964444548751,0.6666666666666666,0
2023,Qatar Grand Prix,HUL,GAS,11,2,2.693,17.0,17.0,0.0,MEDIUM,90.487,89.929,0.5579999999999927,-0.08779999999999363,-0.2025999999999922,0.5525999999999998,28.7185,0.31737708179075447,0.17543859649122806,0
2023,Qatar Grand Prix,PER,GAS,26,5,1.799,14.0,19.0,-5.0,MEDIUM,86.5605,87.5805,-1.019999999999996,-0.030299999999995202,-0.26750000000000684,0.5048000000000007,28.7185,0.33177373051218506,0.43859649122807015,0
2023,Qatar Grand Prix,ZHO,ALB,18,17,6.414,17.0,17.0,0.0,MEDIUM,89.16900000000001,88.29050000000001,0.8785000000000025,-0.23179999999998446,-0.46799999999999425,0.9701999999999977,28.7185,0.3220682075609236,0.2982456140350877,0
2023,Qatar Grand Prix,ZHO,ALB,31,4,3.74,12.0,12.0,0.0,HARD,86.6315,86.6875,-0.055999999999997385,0.03240000000000197,0.041600000000007756,0.5791999999999955,28.7185,0.3315018209311855,0.5263157894736842,0
2023,Qatar Grand Prix,ZHO,ALB,44,8,5.199,8.0,12.0,-4.0,HARD,84.493,84.50200000000001,-0.009000000000014552,-0.12289999999999848,-0.07850000000000108,-0.08279999999999922,28.7185,0.33989206206431305,0.7543859649122807,1
2023,Qatar Grand Prix,LAW,MAG,21,18,0.527,17.0,17.0,0.0,HARD,90.2315,90.552,-0.3205000000000098,-0.3331999999999983,-0.3265999999999928,0.11309999999999973,28.7185,0.31827576844006805,0.3508771929824561,0
2023,Qatar Grand Prix,ALB,MAG,39,5,1.649,7.0,17.0,-10.0,HARD,85.1645,85.65899999999999,-0.49449999999998795,-0.26719999999999994,-0.13279999999999761,-0.3887999999999994,28.7185,0.33721210128633405,0.6666666666666666,1
2023,Qatar Grand Prix,ALB,TSU,9,9,0.643,8.0,8.0,0.0,MEDIUM,91.3715,91.418,-0.04650000000000887,-0.9942999999999939,-0.8901000000000071,0.12240000000000015,28.7185,0.31430478869231654,0.14035087719298245,0
2023,Qatar Grand Prix,PER,TSU,22,9,0.396,10.0,12.0,-2.0,MEDIUM,87.347,89.029,-1.6820000000000022,0.10499999999999937,0.1166000000000025,-1.7899999999999943,28.7185,0.3287863349628493,0.3684210526315789,1
2023,Qatar Grand Prix,ZHO,TSU,40,12,0.412,4.0,17.0,-13.0,HARD,85.243,86.3375,-1.0945000000000107,-0.2129999999999896,-0.17469999999999314,-0.7796000000000025,28.7185,0.3369015637647666,0.6842105263157895,1
2023,Qatar Grand Prix,ALB,HUL,13,5,0.653,12.0,19.0,-7.0,MEDIUM,90.2185,90.2355,-0.016999999999995907,0.09990000000000616,-0.18370000000000006,-0.35239999999999855,28.7185,0.31832163026430277,0.21052631578947367,1
2023,Qatar Grand Prix,BOT,HUL,27,12,5.424,5.0,13.0,-8.0,HARD,86.945,87.4125,-0.46750000000000114,-0.16620000000000829,-0.09210000000000534,-0.42090000000000005,28.7185,0.33030651561331875,0.45614035087719296,1
2023,Qatar Grand Prix,TSU,LAW,21,1,2.241,11.0,17.0,-6.0,MEDIUM,88.929,90.2315,-1.3024999999999949,0.0774000000000017,-0.3331999999999983,0.5182999999999971,28.7185,0.3229373994984763,0.3508771929824561,1
2023,Qatar Grand Prix,ZHO,SAR,13,5,0.688,12.0,12.0,0.0,MEDIUM,90.4325,90.53450000000001,-0.10200000000000387,-0.19949999999999146,-0.15769999999999665,0.12019999999999986,28.7185,0.3175683520858098,0.21052631578947367,0
2023,Qatar Grand Prix,ZHO,SAR,26,9,0.602,7.0,12.0,-5.0,HARD,87.673,87.9705,-0.29749999999999943,0.012000000000000708,-0.20829999999999357,-0.6119000000000012,28.7185,0.32756378816739473,0.43859649122807015,1
2023,United States Grand Prix,LEC,VER,16,7,1.652,15.0,15.0,0.0,MEDIUM,101.979,101.79249999999999,0.18650000000000944,-0.3859000000000002,-0.1797000000000069,0.28240000000000043,24.398000000000003,0.2392453348238363,0.26785714285714285,0
2023,United States Grand Prix,HAM,VER,35,3,5.932,14.0,18.0,-4.0,HARD,99.7475,99.4965,0.2510000000000048,0.05739999999999992,-0.06140000000000169,1.5721999999999996,24.398000000000003,0.24459760896263066,0.6071428571428571,0
2023,United States Grand Prix,HAM,NOR,17,3,1.966,16.0,16.0,0.0,MEDIUM,101.728,101.8765,-0.14849999999999852,0.07280000000000392,0.008000000000000724,-0.2300000000000002,24.398000000000003,0.23983564013840836,0.2857142857142857,0
2023,United States Grand Prix,HAM,NOR,34,4,4.058,13.0,16.0,-3.0,HARD,99.655,99.964,-0.3089999999999975,0.061699999999997736,0.16960000000000186,-0.1980999999999994,24.398000000000003,0.24482464502533743,0.5892857142857143,0
2023,United States Grand Prix,RUS,SAI,17,4,2.28,16.0,16.0,0.0,MEDIUM,102.178,102.472,-0.29399999999999693,0.07050000000000155,-0.012599999999993271,-0.2447000000000001,24.398000000000003,0.23877938499481302,0.2857142857142857,0
2023,United States Grand Prix,PER,SAI,35,2,2.024,17.0,17.0,0.0,MEDIUM,99.6695,99.64600000000002,0.02349999999998431,-0.009199999999991057,0.0060000000000115,0.07339999999999974,24.398000000000003,0.24478902773666972,0.6071428571428571,0
2023,United States Grand Prix,GAS,PER,17,1,3.85,16.0,16.0,0.0,MEDIUM,102.436,102.171,0.26500000000000057,0.0057000000000028694,0.05450000000000507,0.3936000000000004,24.398000000000003,0.2381779843023937,0.2857142857142857,0
2023,United States Grand Prix,NOR,RUS,21,13,3.072,3.0,20.0,-17.0,HARD,100.253,101.989,-1.7360000000000042,0.11281967213114857,0.02179999999999537,-1.2961999999999876,24.398000000000003,0.24336428835047333,0.35714285714285715,1
2023,United States Grand Prix,RIC,GAS,18,4,7.511,17.0,17.0,0.0,MEDIUM,102.53049999999999,102.351,0.17949999999999022,0.06950000000001129,-0.0873999999999954,1.2943999999999958,24.398000000000003,0.23795846114083133,0.30357142857142855,0
2023,United States Grand Prix,ALO,GAS,37,5,7.107,17.0,18.0,-1.0,MEDIUM,99.6075,100.036,-0.42849999999999966,-0.08979999999999368,0.2508000000000004,0.26609999999999906,24.398000000000003,0.244941394975278,0.6428571428571429,0
2023,United States Grand Prix,TSU,STR,20,14,7.316,2.0,19.0,-17.0,HARD,101.768,102.481,-0.7129999999999939,0.12760655737705232,0.038299999999999765,1.2622999999999949,24.398000000000003,0.2397413725336059,0.3392857142857143,0
2023,United States Grand Prix,RIC,TSU,17,5,3.892,16.0,16.0,0.0,MEDIUM,102.53,102.6615,-0.13150000000000261,-0.054599999999996734,0.056399999999997445,-0.08399999999999969,24.398000000000003,0.23795962157417344,0.2857142857142857,0
2023,United States Grand Prix,ALO,TSU,34,8,2.351,14.0,16.0,-2.0,MEDIUM,99.89099999999999,100.542,-0.6510000000000105,-0.0600000000000033,-0.014900000000000156,-0.5702999999999981,24.398000000000003,0.244246228388944,0.5892857142857143,1
2023,United States Grand Prix,BOT,ALB,10,18,0.682,9.0,12.0,-3.0,MEDIUM,103.47200000000001,103.37049999999999,0.10150000000001569,0.01850000000001,-0.039399999999995904,0.06529999999999994,24.398000000000003,0.23579325807948046,0.16071428571428573,0
2023,United States Grand Prix,STR,ALB,29,11,3.118,8.0,18.0,-10.0,MEDIUM,100.61,101.474,-0.8640000000000043,-0.06320000000000656,-0.26090000000000263,0.6209000000000007,24.398000000000003,0.24250074545273834,0.5,1
2023,United States Grand Prix,STR,SAR,11,9,1.594,10.0,10.0,0.0,HARD,103.5295,103.73,-0.20050000000000523,0.10019999999998795,-0.07580000000000531,0.26860000000000017,24.398000000000003,0.23566229915144962,0.17857142857142858,0
2023,United States Grand Prix,HUL,SAR,32,2,0.823,12.0,20.0,-8.0,MEDIUM,100.543,101.4555,-0.9124999999999943,-0.3811999999999974,-0.1757000000000019,-0.07399999999999994,24.398000000000003,0.24266234347493115,0.5535714285714286,1
2023,United States Grand Prix,ZHO,HUL,19,8,8.28,9.0,18.0,-9.0,HARD,102.2115,102.531,-0.319500000000005,-0.13669999999998927,-0.13160000000000263,-0.2849000000000003,24.398000000000003,0.2387011246288334,0.32142857142857145,0
2023,United States Grand Prix,RIC,HUL,34,13,3.644,11.0,14.0,-3.0,HARD,101.4575,100.27,1.1875,-0.13360000000000102,0.04399999999999618,-3.7546999999999926,24.398000000000003,0.24047507577064292,0.5892857142857143,0
2023,United States Grand Prix,MAG,BOT,10,19,0.765,9.0,9.0,0.0,MEDIUM,103.40799999999999,103.47200000000001,-0.06400000000002137,0.03570000000000711,0.01850000000001,-0.043999999999999956,24.398000000000003,0.23593919232554547,0.16071428571428573,0
2023,United States Grand Prix,STR,BOT,28,12,0.656,7.0,17.0,-10.0,MEDIUM,100.80799999999999,102.0515,-1.2435000000000116,0.18479999999999086,-0.13279999999999004,-0.44429999999999725,24.398000000000003,0.24202444250456318,0.48214285714285715,1
2023,United States Grand Prix,RIC,ZHO,9,13,1.064,8.0,8.0,0.0,MEDIUM,103.3175,103.201,0.11650000000000205,-0.22110000000000318,-0.19460000000000685,0.06730000000000003,24.398000000000003,0.23614586105935592,0.14285714285714285,0
2023,United States Grand Prix,BOT,ZHO,27,1,0.779,16.0,17.0,-1.0,HARD,102.224,102.44550000000001,-0.22150000000000603,-0.12840000000000396,0.06270000000000248,-0.06900000000000008,24.398000000000003,0.23867193614024107,0.4642857142857143,1
2023,United States Grand Prix,ALO,MAG,10,9,0.637,9.0,9.0,0.0,MEDIUM,103.25450000000001,103.40799999999999,-0.15349999999997976,-0.06529999999998841,0.03570000000000711,0.038599999999999954,24.398000000000003,0.23628994377969,0.16071428571428573,1
2023,United States Grand Prix,PER,RIC,22,15,0.62,4.0,21.0,-17.0,MEDIUM,100.241,102.873,-2.632000000000005,-0.011999999999992909,0.2808000000000003,-0.8680999999999981,24.398000000000003,0.24339342185333349,0.375,1
2023,United States Grand Prix,STR,ALO,19,1,3.781,18.0,18.0,0.0,HARD,102.60050000000001,102.53999999999999,0.06050000000001887,0.14110000000000308,0.1680000000000037,0.17950000000000002,24.398000000000003,0.23779611210471685,0.32142857142857145,0
2023,United States Grand Prix,LEC,HAM,20,3,6.733,19.0,19.0,0.0,MEDIUM,101.751,101.65550000000002,0.09549999999998704,-0.022800000000002967,0.14309999999999326,0.0845000000000001,24.398000000000003,0.2397814272095606,0.3392857142857143,0
2023,United States Grand Prix,NOR,LEC,23,11,4.695,5.0,22.0,-17.0,HARD,100.0855,102.05449999999999,-1.968999999999994,-0.12210000000000432,0.14619999999999478,-0.12579999999999888,24.398000000000003,0.24377157530311588,0.39285714285714285,0
2023,Mexico City Grand Prix,NOR,TSU,9,2,0.763,8.0,8.0,0.0,SOFT,83.887,83.803,0.08400000000000318,,,0.08400000000000007,27.031,0.32223109659422794,0.11267605633802817,1
2023,Mexico City Grand Prix,GAS,HUL,23,5,0.868,22.0,22.0,0.0,MEDIUM,83.673,83.6785,-0.00549999999999784,-0.1687999999999993,-0.1601000000000048,-0.01749999999999995,27.031,0.32305522689517524,0.30985915492957744,0
2023,Mexico City Grand Prix,SAR,NOR,11,11,1.057,10.0,10.0,0.0,MEDIUM,83.941,83.892,0.049000000000006594,-0.04440000000000242,-0.009300000000000783,-0.24059999999999962,27.031,0.322023802432661,0.14084507042253522,0
2023,Mexico City Grand Prix,RIC,HAM,24,3,3.358,23.0,23.0,0.0,MEDIUM,83.05,82.948,0.10200000000000387,-0.099299999999998,-0.044899999999997546,0.043599999999999965,27.031,0.325478627332932,0.323943661971831,0
2023,Mexico City Grand Prix,GAS,RUS,26,2,13.891,25.0,25.0,0.0,MEDIUM,83.665,82.95750000000001,0.707499999999996,-0.05900000000000041,-0.11320000000000166,4.065700000000008,27.031,0.3230861172533317,0.352112676056338,0
2023,Mexico City Grand Prix,RUS,PIA,25,1,1.59,24.0,24.0,0.0,MEDIUM,82.979,83.0975,-0.11849999999999739,0.026500000000005682,0.08840000000000812,-0.062300000000000404,27.031,0.32575711927114087,0.3380281690140845,0
2023,São Paulo Grand Prix,NOR,VER,27,32,3.686,24.0,27.0,-3.0,SOFT,74.88,74.80850000000001,0.07149999999998613,-0.05220000000000012,0.007100000000000701,0.1549000000000002,23.968,0.3200854700854701,0.36619718309859156,0
2023,São Paulo Grand Prix,NOR,VER,56,3,7.675,28.0,28.0,0.0,MEDIUM,72.1875,72.084,0.10349999999999682,-0.08829999999999781,-0.047000000000000874,0.051499999999999074,23.968,0.33202424242424244,0.7746478873239436,0
2023,São Paulo Grand Prix,SAI,ALO,25,1,13.788,26.0,25.0,1.0,SOFT,75.6945,75.328,0.36650000000000205,-0.1418000000000016,0.029800000000000295,0.6450000000000014,23.968,0.3166412354926712,0.3380281690140845,0
2023,São Paulo Grand Prix,STR,ALO,47,5,8.601,24.0,21.0,3.0,MEDIUM,73.6645,73.127,0.5375000000000085,-0.040299999999999975,-0.15349999999999867,2.076800000000005,23.968,0.32536703568204495,0.647887323943662,0
2023,São Paulo Grand Prix,STR,PER,20,2,2.503,20.0,20.0,0.0,SOFT,76.30100000000002,75.993,0.30800000000002115,-0.04590000000000238,0.054399999999995736,0.4276999999999992,23.968,0.31412432340336294,0.2676056338028169,0
2023,São Paulo Grand Prix,STR,PER,46,6,5.108,23.0,25.0,-2.0,MEDIUM,73.6645,73.60399999999998,0.06050000000001887,0.08189999999999735,0.01849999999999485,0.08459999999999948,23.968,0.32536703568204495,0.6338028169014085,0
2023,São Paulo Grand Prix,SAI,STR,22,4,0.644,23.0,22.0,1.0,SOFT,76.0935,76.1215,-0.027999999999991587,-0.05540000000000171,-0.06670000000000695,-0.03129999999999993,23.968,0.3149809116415988,0.29577464788732394,0
2023,São Paulo Grand Prix,GAS,SAI,26,20,2.162,26.0,27.0,-1.0,SOFT,76.0325,75.6945,0.33799999999999386,0.06729999999999653,-0.03849999999999585,0.45520000000000094,23.968,0.3152336172031697,0.352112676056338,0
2023,São Paulo Grand Prix,TSU,GAS,26,29,3.665,23.0,26.0,-3.0,SOFT,75.51150000000001,76.0325,-0.5209999999999866,-0.058799999999996515,0.06729999999999653,-0.4599000000000009,23.968,0.31740860663607523,0.352112676056338,0
2023,São Paulo Grand Prix,TSU,GAS,46,9,2.88,19.0,19.0,0.0,MEDIUM,73.5315,73.9155,-0.38400000000000034,0.03699999999999214,0.03449999999999294,-0.8089999999999979,23.968,0.3259555428625827,0.6338028169014085,0
2023,São Paulo Grand Prix,PER,HAM,18,2,0.508,18.0,18.0,0.0,SOFT,76.03999999999999,76.292,-0.25200000000000955,-0.07150000000000076,0.02540000000000445,-0.18969999999999915,23.968,0.3152025249868491,0.23943661971830985,1
2023,São Paulo Grand Prix,PER,TSU,26,20,7.522,5.0,23.0,-18.0,MEDIUM,74.641,75.51150000000001,-0.8705000000000069,-0.10490000000000863,-0.058799999999996515,-0.6410000000000011,23.968,0.3211103816937072,0.352112676056338,1
2023,São Paulo Grand Prix,TSU,OCO,14,12,0.273,11.0,14.0,-3.0,SOFT,76.3895,76.564,-0.17449999999999477,-0.002199999999994291,0.24660000000000126,-0.13120000000000043,23.968,0.313760399007717,0.18309859154929578,0
2023,São Paulo Grand Prix,HUL,SAR,17,4,2.6,17.0,14.0,3.0,SOFT,78.2765,76.868,1.4085000000000036,0.27920000000000655,-0.10509999999999617,-22.6243,23.968,0.3061966235076939,0.22535211267605634,0
2023,São Paulo Grand Prix,OCO,SAR,44,7,3.588,15.0,26.0,-11.0,SOFT,73.42099999999999,74.4555,-1.0345000000000084,0.051599999999999493,0.02829999999999669,-1.0478999999999996,23.968,0.32644611214775066,0.6056338028169014,1
2023,São Paulo Grand Prix,HAM,HUL,21,25,3.028,2.0,21.0,-19.0,MEDIUM,75.787,76.70750000000001,-0.9205000000000041,0.07136929460580908,-0.5891000000000024,-2.3490999999999915,23.968,0.31625476664863367,0.28169014084507044,1
2023,São Paulo Grand Prix,STR,RUS,19,3,0.469,19.0,19.0,0.0,SOFT,76.33550000000001,76.3175,0.018000000000014893,-0.06299999999999627,-0.1996999999999984,-0.01970000000000001,23.968,0.3139823542126533,0.2535211267605634,1
2023,São Paulo Grand Prix,TSU,BOT,18,8,2.717,15.0,15.0,0.0,SOFT,76.452,76.5095,-0.05750000000000455,0.4296000000000022,-0.049799999999999345,0.3683999999999997,23.968,0.3135038978705593,0.23943661971830985,0
2023,São Paulo Grand Prix,SAR,ZHO,15,2,1.202,12.0,12.0,0.0,SOFT,76.8675,76.7695,0.09800000000001319,0.13020000000000304,0.14330000000000193,0.19649999999999967,23.968,0.3118092822063941,0.19718309859154928,0
2023,Las Vegas Grand Prix,LEC,VER,16,5,1.483,15.0,15.0,0.0,MEDIUM,97.848,98.08,-0.23199999999999932,-0.14525714285714006,0.11962857142857272,-0.1433000000000004,22.187,0.22674965252227947,0.3,1
2023,Las Vegas Grand Prix,OCO,GAS,17,3,4.226,16.0,16.0,0.0,MEDIUM,98.803,99.451,-0.6479999999999961,0.14760000000000012,0.37449999999999967,0.3368000000000001,22.187,0.22455795876643422,0.32,0
2023,Las Vegas Grand Prix,OCO,SAR,15,5,0.674,14.0,14.0,0.0,MEDIUM,98.656,98.937,-0.2809999999999917,-0.2189000000000042,-0.2594000000000104,-0.24439999999999962,22.187,0.2248925559519948,0.28,1
2023,Las Vegas Grand Prix,OCO,ALB,16,4,1.093,15.0,15.0,0.0,MEDIUM,98.656,98.977,-0.32099999999999795,-0.011857142857140384,0.13045714285714252,0.04970000000000007,22.187,0.2248925559519948,0.3,0
2023,Las Vegas Grand Prix,GAS,RUS,15,2,1.323,14.0,14.0,0.0,MEDIUM,98.654,98.248,0.4059999999999917,0.022699999999990852,-0.2497000000000076,0.3461999999999994,22.187,0.2248971151701908,0.28,0
2023,Las Vegas Grand Prix,HAM,PIA,16,1,0.575,15.0,16.0,-1.0,HARD,98.14999999999999,98.337,-0.18700000000001182,-0.28282857142857265,-0.18608571428571133,-0.12590000000000018,22.187,0.2260519612837494,0.3,0
2023,Abu Dhabi Grand Prix,LEC,VER,16,1,1.694,15.0,15.0,0.0,MEDIUM,89.8215,89.8165,0.0049999999999954525,-0.06330000000000145,-0.11610000000000348,0.07780000000000017,21.906,0.24388370267697598,0.25862068965517243,0
