driver,stint,compound,tire_age,lap_number,lap_time_seconds,fuel_corrected_pace,baseline_pace,delta_pace,year,circuit
VET,2.0,HARD,29.0,37.0,108.537,106.269,105.57900000000001,0.6899999999999977,2022,Azerbaijan Grand Prix
VET,2.0,HARD,30.0,38.0,108.654,106.323,105.57900000000001,0.7439999999999856,2022,Azerbaijan Grand Prix
VET,2.0,HARD,31.0,39.0,108.531,106.137,105.57900000000001,0.5579999999999927,2022,Azerbaijan Grand Prix
VET,2.0,HARD,32.0,40.0,108.488,106.031,105.57900000000001,0.4519999999999982,2022,Azerbaijan Grand Prix
VET,2.0,HARD,33.0,41.0,108.206,105.686,105.57900000000001,0.10699999999999932,2022,Azerbaijan Grand Prix
VET,2.0,HARD,34.0,42.0,108.515,105.932,105.57900000000001,0.35299999999999443,2022,Azerbaijan Grand Prix
VET,2.0,HARD,35.0,43.0,108.615,105.969,105.57900000000001,0.38999999999998636,2022,Azerbaijan Grand Prix
VET,2.0,HARD,36.0,44.0,108.772,106.063,105.57900000000001,0.48399999999999466,2022,Azerbaijan Grand Prix
VET,2.0,HARD,37.0,45.0,109.171,106.399,105.57900000000001,0.8199999999999932,2022,Azerbaijan Grand Prix
VET,2.0,HARD,38.0,46.0,108.708,105.873,105.57900000000001,0.29399999999999693,2022,Azerbaijan Grand Prix
VET,2.0,HARD,39.0,47.0,108.481,105.583,105.57900000000001,0.003999999999990678,2022,Azerbaijan Grand Prix
VET,2.0,HARD,40.0,48.0,108.54,105.57900000000001,105.57900000000001,0.0,2022,Azerbaijan Grand Prix
VET,2.0,HARD,41.0,49.0,108.525,105.501,105.57900000000001,-0.07800000000000296,2022,Azerbaijan Grand Prix
VET,2.0,HARD,42.0,50.0,108.823,105.73599999999999,105.57900000000001,0.15699999999998226,2022,Azerbaijan Grand Prix
VET,2.0,HARD,43.0,51.0,108.988,105.838,105.57900000000001,0.25899999999998613,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,1.0,1.0,121.528,121.528,110.574,10.954000000000008,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,2.0,2.0,112.296,112.233,110.574,1.659000000000006,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,3.0,3.0,111.667,111.541,110.574,0.9669999999999987,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,4.0,4.0,111.837,111.64800000000001,110.574,1.0740000000000123,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,5.0,5.0,110.701,110.449,110.574,-0.125,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,6.0,6.0,110.93,110.61500000000001,110.574,0.04100000000001103,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,7.0,7.0,110.952,110.574,110.574,0.0,2022,Azerbaijan Grand Prix
ZHO,1.0,MEDIUM,8.0,8.0,111.322,110.881,110.574,0.30700000000000216,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,2.0,11.0,109.045,108.415,108.361,0.054000000000002046,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,3.0,12.0,108.723,108.03,108.361,-0.33100000000000307,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,4.0,13.0,110.484,109.728,108.361,1.3669999999999902,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,5.0,14.0,110.375,109.556,108.361,1.1949999999999932,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,6.0,15.0,110.601,109.719,108.361,1.3579999999999899,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,7.0,16.0,110.279,109.334,108.361,0.972999999999999,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,8.0,17.0,109.556,108.548,108.361,0.1869999999999976,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,9.0,18.0,109.432,108.361,108.361,0.0,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,10.0,19.0,109.831,108.697,108.361,0.3359999999999985,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,11.0,20.0,109.903,108.706,108.361,0.34499999999999886,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,12.0,21.0,110.327,109.067,108.361,0.7059999999999889,2022,Azerbaijan Grand Prix
ZHO,2.0,HARD,13.0,22.0,110.812,109.489,108.361,1.1280000000000001,2022,Azerbaijan Grand Prix
ALB,1.0,MEDIUM,1.0,1.0,91.675,91.675,78.724,12.950999999999993,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,2.0,2.0,81.297,81.234,78.724,2.509999999999991,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,3.0,3.0,80.304,80.178,78.724,1.4539999999999935,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,4.0,4.0,79.484,79.295,78.724,0.570999999999998,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,5.0,5.0,79.69,79.438,78.724,0.7139999999999986,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,6.0,6.0,79.682,79.367,78.724,0.6430000000000007,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,7.0,7.0,79.727,79.349,78.724,0.625,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,8.0,8.0,79.811,79.37,78.724,0.6460000000000008,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,11.0,11.0,79.354,78.724,78.724,0.0,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,12.0,12.0,79.472,78.779,78.724,0.05499999999999261,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,13.0,13.0,79.72,78.964,78.724,0.23999999999999488,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,14.0,14.0,79.436,78.617,78.724,-0.10699999999999932,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,15.0,15.0,79.849,78.967,78.724,0.242999999999995,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,16.0,16.0,80.496,79.551,78.724,0.8269999999999982,2022,Canadian Grand Prix
ALB,1.0,MEDIUM,17.0,17.0,80.927,79.91900000000001,78.724,1.1950000000000074,2022,Canadian Grand Prix
ALB,2.0,HARD,3.0,21.0,79.373,78.113,76.421,1.691999999999993,2022,Canadian Grand Prix
ALB,2.0,HARD,4.0,22.0,79.518,78.19500000000001,76.421,1.774000000000001,2022,Canadian Grand Prix
ALB,2.0,HARD,5.0,23.0,79.514,78.128,76.421,1.7069999999999936,2022,Canadian Grand Prix
ALB,2.0,HARD,6.0,24.0,79.111,77.662,76.421,1.2409999999999997,2022,Canadian Grand Prix
ALB,2.0,HARD,7.0,25.0,79.049,77.537,76.421,1.1159999999999997,2022,Canadian Grand Prix
ALB,2.0,HARD,8.0,26.0,79.115,77.53999999999999,76.421,1.1189999999999856,2022,Canadian Grand Prix
ALB,2.0,HARD,9.0,27.0,79.006,77.368,76.421,0.9469999999999885,2022,Canadian Grand Prix
ALB,2.0,HARD,10.0,28.0,79.248,77.54700000000001,76.421,1.1260000000000048,2022,Canadian Grand Prix
ALB,2.0,HARD,11.0,29.0,79.244,77.48,76.421,1.0589999999999975,2022,Canadian Grand Prix
ALB,2.0,HARD,12.0,30.0,79.225,77.398,76.421,0.9769999999999897,2022,Canadian Grand Prix
ALB,2.0,HARD,13.0,31.0,79.254,77.364,76.421,0.9429999999999978,2022,Canadian Grand Prix
ALB,2.0,HARD,14.0,32.0,79.155,77.202,76.421,0.7809999999999917,2022,Canadian Grand Prix
ALB,2.0,HARD,15.0,33.0,78.934,76.91799999999999,76.421,0.4969999999999857,2022,Canadian Grand Prix
ALB,2.0,HARD,16.0,34.0,79.184,77.105,76.421,0.6839999999999975,2022,Canadian Grand Prix
ALB,2.0,HARD,17.0,35.0,79.201,77.059,76.421,0.637999999999991,2022,Canadian Grand Prix
ALB,2.0,HARD,18.0,36.0,79.268,77.063,76.421,0.6419999999999959,2022,Canadian Grand Prix
ALB,2.0,HARD,19.0,37.0,80.493,78.225,76.421,1.8039999999999878,2022,Canadian Grand Prix
ALB,2.0,HARD,20.0,38.0,79.027,76.696,76.421,0.2749999999999915,2022,Canadian Grand Prix
ALB,2.0,HARD,21.0,39.0,79.068,76.67399999999999,76.421,0.2529999999999859,2022,Canadian Grand Prix
ALB,2.0,HARD,22.0,40.0,80.948,78.491,76.421,2.069999999999993,2022,Canadian Grand Prix
ALB,2.0,HARD,23.0,41.0,79.58,77.06,76.421,0.6389999999999958,2022,Canadian Grand Prix
ALB,2.0,HARD,24.0,42.0,79.004,76.421,76.421,0.0,2022,Canadian Grand Prix
ALB,2.0,HARD,25.0,43.0,79.511,76.865,76.421,0.4439999999999884,2022,Canadian Grand Prix
ALB,2.0,HARD,26.0,44.0,79.262,76.553,76.421,0.1319999999999908,2022,Canadian Grand Prix
ALB,2.0,HARD,27.0,45.0,79.196,76.42399999999999,76.421,0.002999999999985903,2022,Canadian Grand Prix
ALB,2.0,HARD,28.0,46.0,79.919,77.084,76.421,0.6629999999999967,2022,Canadian Grand Prix
ALB,2.0,HARD,29.0,47.0,78.941,76.043,76.421,-0.3780000000000001,2022,Canadian Grand Prix
ALB,3.0,HARD,7.0,55.0,80.263,76.861,74.001,2.8599999999999994,2022,Canadian Grand Prix
ALB,3.0,HARD,8.0,56.0,79.776,76.31099999999999,74.001,2.309999999999988,2022,Canadian Grand Prix
ALB,3.0,HARD,9.0,57.0,79.638,76.11,74.001,2.1089999999999947,2022,Canadian Grand Prix
ALB,3.0,HARD,10.0,58.0,78.161,74.57000000000001,74.001,0.5690000000000026,2022,Canadian Grand Prix
ALB,3.0,HARD,11.0,59.0,77.951,74.297,74.001,0.29599999999999227,2022,Canadian Grand Prix
ALB,3.0,HARD,12.0,60.0,78.067,74.35,74.001,0.34899999999998954,2022,Canadian Grand Prix
ALB,3.0,HARD,13.0,61.0,78.25,74.47,74.001,0.4689999999999941,2022,Canadian Grand Prix
ALB,3.0,HARD,14.0,62.0,77.964,74.121,74.001,0.11999999999999034,2022,Canadian Grand Prix
ALB,3.0,HARD,15.0,63.0,78.086,74.17999999999999,74.001,0.17899999999998784,2022,Canadian Grand Prix
ALB,3.0,HARD,16.0,64.0,78.007,74.03800000000001,74.001,0.03700000000000614,2022,Canadian Grand Prix
ALB,3.0,HARD,17.0,65.0,78.185,74.153,74.001,0.15200000000000102,2022,Canadian Grand Prix
ALB,3.0,HARD,18.0,66.0,78.572,74.477,74.001,0.4759999999999991,2022,Canadian Grand Prix
ALB,3.0,HARD,19.0,67.0,78.792,74.634,74.001,0.6329999999999956,2022,Canadian Grand Prix
ALB,3.0,HARD,20.0,68.0,78.569,74.348,74.001,0.3469999999999942,2022,Canadian Grand Prix
ALB,3.0,HARD,21.0,69.0,78.087,73.803,74.001,-0.1980000000000075,2022,Canadian Grand Prix
ALB,3.0,HARD,22.0,70.0,78.348,74.001,74.001,0.0,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,1.0,1.0,84.435,84.435,77.738,6.697000000000003,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,2.0,2.0,79.603,79.53999999999999,77.738,1.8019999999999925,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,3.0,3.0,80.136,80.00999999999999,77.738,2.2719999999999914,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,4.0,4.0,78.98,78.79100000000001,77.738,1.0530000000000115,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,5.0,5.0,78.455,78.203,77.738,0.4650000000000034,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,6.0,6.0,78.053,77.738,77.738,0.0,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,7.0,7.0,77.868,77.49,77.738,-0.24800000000000466,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,8.0,8.0,78.387,77.946,77.738,0.2079999999999984,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,11.0,11.0,78.773,78.143,77.738,0.40500000000000114,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,12.0,12.0,78.499,77.806,77.738,0.06799999999999784,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,13.0,13.0,78.783,78.027,77.738,0.2890000000000015,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,14.0,14.0,78.671,77.852,77.738,0.11400000000000432,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,15.0,15.0,79.534,78.652,77.738,0.9140000000000015,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,16.0,16.0,78.973,78.028,77.738,0.29000000000000625,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,17.0,17.0,78.975,77.967,77.738,0.2289999999999992,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,18.0,18.0,79.256,78.185,77.738,0.44700000000000273,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,19.0,19.0,79.279,78.145,77.738,0.4069999999999965,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,21.0,21.0,79.228,77.96799999999999,77.738,0.22999999999998977,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,22.0,22.0,79.991,78.668,77.738,0.9300000000000068,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,23.0,23.0,79.879,78.49300000000001,77.738,0.7550000000000097,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,24.0,24.0,79.672,78.223,77.738,0.48499999999999943,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,25.0,25.0,79.566,78.054,77.738,0.3160000000000025,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,26.0,26.0,79.759,78.184,77.738,0.44599999999999795,2022,Canadian Grand Prix
ALO,1.0,MEDIUM,27.0,27.0,79.874,78.23599999999999,77.738,0.49799999999999045,2022,Canadian Grand Prix
ALO,2.0,HARD,2.0,30.0,78.769,76.94200000000001,75.542,1.4000000000000057,2022,Canadian Grand Prix
ALO,2.0,HARD,3.0,31.0,78.713,76.823,75.542,1.2809999999999917,2022,Canadian Grand Prix
ALO,2.0,HARD,4.0,32.0,78.749,76.79599999999999,75.542,1.2539999999999907,2022,Canadian Grand Prix
ALO,2.0,HARD,5.0,33.0,78.323,76.30699999999999,75.542,0.7649999999999864,2022,Canadian Grand Prix
ALO,2.0,HARD,6.0,34.0,78.24,76.161,75.542,0.6189999999999998,2022,Canadian Grand Prix
ALO,2.0,HARD,7.0,35.0,78.146,76.004,75.542,0.4620000000000033,2022,Canadian Grand Prix
ALO,2.0,HARD,8.0,36.0,78.062,75.857,75.542,0.3149999999999977,2022,Canadian Grand Prix
ALO,2.0,HARD,9.0,37.0,78.291,76.023,75.542,0.48099999999999454,2022,Canadian Grand Prix
ALO,2.0,HARD,10.0,38.0,78.481,76.14999999999999,75.542,0.6079999999999899,2022,Canadian Grand Prix
ALO,2.0,HARD,11.0,39.0,78.791,76.39699999999999,75.542,0.8549999999999898,2022,Canadian Grand Prix
ALO,2.0,HARD,12.0,40.0,78.198,75.741,75.542,0.19899999999999807,2022,Canadian Grand Prix
ALO,2.0,HARD,13.0,41.0,78.44,75.92,75.542,0.3780000000000001,2022,Canadian Grand Prix
ALO,2.0,HARD,14.0,42.0,78.466,75.883,75.542,0.340999999999994,2022,Canadian Grand Prix
ALO,2.0,HARD,15.0,43.0,78.479,75.833,75.542,0.2909999999999968,2022,Canadian Grand Prix
ALO,2.0,HARD,16.0,44.0,78.757,76.048,75.542,0.5060000000000002,2022,Canadian Grand Prix
ALO,2.0,HARD,17.0,45.0,78.655,75.883,75.542,0.340999999999994,2022,Canadian Grand Prix
ALO,2.0,HARD,18.0,46.0,78.569,75.73400000000001,75.542,0.19200000000000728,2022,Canadian Grand Prix
ALO,2.0,HARD,19.0,47.0,78.44,75.542,75.542,0.0,2022,Canadian Grand Prix
ALO,2.0,HARD,20.0,48.0,78.185,75.224,75.542,-0.31799999999999784,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,6.0,55.0,79.472,76.07,73.12299999999999,2.9470000000000027,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,7.0,56.0,77.7,74.235,73.12299999999999,1.112000000000009,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,8.0,57.0,77.221,73.693,73.12299999999999,0.5700000000000074,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,9.0,58.0,77.777,74.186,73.12299999999999,1.0630000000000166,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,10.0,59.0,78.184,74.53,73.12299999999999,1.4070000000000107,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,11.0,60.0,77.028,73.311,73.12299999999999,0.1880000000000166,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,12.0,61.0,77.382,73.602,73.12299999999999,0.4790000000000134,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,13.0,62.0,77.273,73.42999999999999,73.12299999999999,0.30700000000000216,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,14.0,63.0,77.156,73.25,73.12299999999999,0.12700000000000955,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,15.0,64.0,77.01,73.04100000000001,73.12299999999999,-0.08199999999997942,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,16.0,65.0,77.272,73.24000000000001,73.12299999999999,0.11700000000001864,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,17.0,66.0,77.423,73.328,73.12299999999999,0.2050000000000125,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,18.0,67.0,77.644,73.486,73.12299999999999,0.36300000000001376,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,19.0,68.0,77.358,73.137,73.12299999999999,0.014000000000010004,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,20.0,69.0,77.407,73.12299999999999,73.12299999999999,0.0,2022,Canadian Grand Prix
ALO,3.0,MEDIUM,21.0,70.0,78.157,73.81,73.12299999999999,0.6870000000000118,2022,Canadian Grand Prix
BOT,1.0,HARD,1.0,1.0,91.719,91.719,75.89800000000001,15.820999999999984,2022,Canadian Grand Prix
BOT,1.0,HARD,2.0,2.0,81.92,81.857,75.89800000000001,5.958999999999989,2022,Canadian Grand Prix
BOT,1.0,HARD,3.0,3.0,80.082,79.95599999999999,75.89800000000001,4.0579999999999785,2022,Canadian Grand Prix
BOT,1.0,HARD,4.0,4.0,79.433,79.24400000000001,75.89800000000001,3.3460000000000036,2022,Canadian Grand Prix
BOT,1.0,HARD,5.0,5.0,79.942,79.69,75.89800000000001,3.7919999999999874,2022,Canadian Grand Prix
BOT,1.0,HARD,6.0,6.0,79.262,78.947,75.89800000000001,3.0489999999999924,2022,Canadian Grand Prix
BOT,1.0,HARD,7.0,7.0,79.998,79.62,75.89800000000001,3.721999999999994,2022,Canadian Grand Prix
BOT,1.0,HARD,8.0,8.0,79.512,79.071,75.89800000000001,3.1729999999999876,2022,Canadian Grand Prix
BOT,1.0,HARD,11.0,11.0,79.51,78.88000000000001,75.89800000000001,2.9819999999999993,2022,Canadian Grand Prix
BOT,1.0,HARD,12.0,12.0,79.355,78.662,75.89800000000001,2.763999999999996,2022,Canadian Grand Prix
BOT,1.0,HARD,13.0,13.0,79.584,78.828,75.89800000000001,2.9299999999999926,2022,Canadian Grand Prix
BOT,1.0,HARD,14.0,14.0,79.661,78.842,75.89800000000001,2.9439999999999884,2022,Canadian Grand Prix
BOT,1.0,HARD,15.0,15.0,79.506,78.624,75.89800000000001,2.725999999999985,2022,Canadian Grand Prix
BOT,1.0,HARD,16.0,16.0,80.545,79.60000000000001,75.89800000000001,3.701999999999998,2022,Canadian Grand Prix
BOT,1.0,HARD,17.0,17.0,79.765,78.757,75.89800000000001,2.8589999999999947,2022,Canadian Grand Prix
BOT,1.0,HARD,18.0,18.0,79.258,78.187,75.89800000000001,2.2889999999999873,2022,Canadian Grand Prix
BOT,1.0,HARD,21.0,21.0,80.584,79.324,75.89800000000001,3.4259999999999877,2022,Canadian Grand Prix
BOT,1.0,HARD,22.0,22.0,80.11,78.787,75.89800000000001,2.888999999999996,2022,Canadian Grand Prix
BOT,1.0,HARD,23.0,23.0,79.214,77.828,75.89800000000001,1.9299999999999926,2022,Canadian Grand Prix
BOT,1.0,HARD,24.0,24.0,78.935,77.486,75.89800000000001,1.5879999999999939,2022,Canadian Grand Prix
BOT,1.0,HARD,25.0,25.0,78.67,77.158,75.89800000000001,1.259999999999991,2022,Canadian Grand Prix
BOT,1.0,HARD,26.0,26.0,78.744,77.169,75.89800000000001,1.2709999999999866,2022,Canadian Grand Prix
BOT,1.0,HARD,27.0,27.0,78.902,77.264,75.89800000000001,1.3659999999999854,2022,Canadian Grand Prix
BOT,1.0,HARD,28.0,28.0,78.831,77.13000000000001,75.89800000000001,1.2319999999999993,2022,Canadian Grand Prix
BOT,1.0,HARD,29.0,29.0,78.921,77.15700000000001,75.89800000000001,1.2590000000000003,2022,Canadian Grand Prix
BOT,1.0,HARD,30.0,30.0,79.042,77.215,75.89800000000001,1.316999999999993,2022,Canadian Grand Prix
BOT,1.0,HARD,31.0,31.0,78.948,77.05799999999999,75.89800000000001,1.1599999999999824,2022,Canadian Grand Prix
BOT,1.0,HARD,32.0,32.0,78.992,77.039,75.89800000000001,1.1409999999999911,2022,Canadian Grand Prix
BOT,1.0,HARD,33.0,33.0,78.725,76.70899999999999,75.89800000000001,0.8109999999999786,2022,Canadian Grand Prix
BOT,1.0,HARD,34.0,34.0,78.86,76.781,75.89800000000001,0.8829999999999956,2022,Canadian Grand Prix
BOT,1.0,HARD,35.0,35.0,78.793,76.65100000000001,75.89800000000001,0.7530000000000001,2022,Canadian Grand Prix
BOT,1.0,HARD,36.0,36.0,79.016,76.811,75.89800000000001,0.9129999999999967,2022,Canadian Grand Prix
BOT,1.0,HARD,37.0,37.0,78.861,76.593,75.89800000000001,0.6949999999999932,2022,Canadian Grand Prix
BOT,1.0,HARD,38.0,38.0,78.732,76.401,75.89800000000001,0.5029999999999859,2022,Canadian Grand Prix
BOT,1.0,HARD,39.0,39.0,78.75,76.356,75.89800000000001,0.4579999999999842,2022,Canadian Grand Prix
BOT,1.0,HARD,40.0,40.0,78.503,76.046,75.89800000000001,0.14799999999999613,2022,Canadian Grand Prix
BOT,1.0,HARD,41.0,41.0,78.691,76.171,75.89800000000001,0.27299999999999613,2022,Canadian Grand Prix
BOT,1.0,HARD,42.0,42.0,78.815,76.232,75.89800000000001,0.333999999999989,2022,Canadian Grand Prix
BOT,1.0,HARD,43.0,43.0,78.749,76.103,75.89800000000001,0.20499999999998408,2022,Canadian Grand Prix
BOT,1.0,HARD,44.0,44.0,78.668,75.959,75.89800000000001,0.06099999999999284,2022,Canadian Grand Prix
BOT,1.0,HARD,45.0,45.0,78.828,76.056,75.89800000000001,0.15799999999998704,2022,Canadian Grand Prix
BOT,1.0,HARD,46.0,46.0,78.489,75.65400000000001,75.89800000000001,-0.24399999999999977,2022,Canadian Grand Prix
BOT,1.0,HARD,47.0,47.0,78.796,75.89800000000001,75.89800000000001,0.0,2022,Canadian Grand Prix
BOT,1.0,HARD,48.0,48.0,79.152,76.191,75.89800000000001,0.29299999999999216,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,6.0,55.0,79.561,76.159,73.08,3.0790000000000077,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,7.0,56.0,78.145,74.67999999999999,73.08,1.5999999999999943,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,8.0,57.0,77.783,74.255,73.08,1.1749999999999972,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,9.0,58.0,77.359,73.768,73.08,0.6880000000000024,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,10.0,59.0,77.069,73.415,73.08,0.33500000000000796,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,11.0,60.0,76.927,73.21000000000001,73.08,0.13000000000000966,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,12.0,61.0,77.349,73.569,73.08,0.4890000000000043,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,13.0,62.0,77.431,73.588,73.08,0.5079999999999956,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,14.0,63.0,76.986,73.08,73.08,0.0,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,15.0,64.0,77.054,73.08500000000001,73.08,0.005000000000009663,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,16.0,65.0,77.257,73.22500000000001,73.08,0.14500000000001023,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,17.0,66.0,77.246,73.151,73.08,0.07099999999999795,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,18.0,67.0,77.57,73.41199999999999,73.08,0.33199999999999363,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,19.0,68.0,77.557,73.336,73.08,0.2560000000000002,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,20.0,69.0,77.289,73.005,73.08,-0.07500000000000284,2022,Canadian Grand Prix
BOT,2.0,MEDIUM,21.0,70.0,77.977,73.63000000000001,73.08,0.5500000000000114,2022,Canadian Grand Prix
GAS,1.0,MEDIUM,1.0,1.0,93.394,93.394,80.28,13.114000000000004,2022,Canadian Grand Prix
GAS,1.0,MEDIUM,2.0,2.0,83.231,83.16799999999999,80.28,2.887999999999991,2022,Canadian Grand Prix
GAS,1.0,MEDIUM,3.0,3.0,80.406,80.28,80.28,0.0,2022,Canadian Grand Prix
GAS,1.0,MEDIUM,4.0,4.0,80.01,79.82100000000001,80.28,-0.458999999999989,2022,Canadian Grand Prix
GAS,2.0,HARD,2.0,7.0,78.941,78.563,77.233,1.3299999999999983,2022,Canadian Grand Prix
GAS,2.0,HARD,6.0,11.0,78.739,78.10900000000001,77.233,0.8760000000000048,2022,Canadian Grand Prix
GAS,2.0,HARD,7.0,12.0,78.675,77.982,77.233,0.7489999999999952,2022,Canadian Grand Prix
GAS,2.0,HARD,8.0,13.0,78.549,77.793,77.233,0.5600000000000023,2022,Canadian Grand Prix
GAS,2.0,HARD,9.0,14.0,79.232,78.413,77.233,1.1799999999999926,2022,Canadian Grand Prix
GAS,2.0,HARD,10.0,15.0,78.631,77.749,77.233,0.5159999999999911,2022,Canadian Grand Prix
GAS,2.0,HARD,11.0,16.0,78.645,77.7,77.233,0.46699999999999875,2022,Canadian Grand Prix
GAS,2.0,HARD,12.0,17.0,78.677,77.66900000000001,77.233,0.43600000000000705,2022,Canadian Grand Prix
GAS,2.0,HARD,13.0,18.0,78.993,77.922,77.233,0.688999999999993,2022,Canadian Grand Prix
GAS,2.0,HARD,16.0,21.0,78.792,77.532,77.233,0.2989999999999924,2022,Canadian Grand Prix
GAS,2.0,HARD,17.0,22.0,79.086,77.763,77.233,0.5300000000000011,2022,Canadian Grand Prix
GAS,2.0,HARD,18.0,23.0,79.153,77.76700000000001,77.233,0.534000000000006,2022,Canadian Grand Prix
GAS,2.0,HARD,19.0,24.0,79.21,77.761,77.233,0.5279999999999916,2022,Canadian Grand Prix
GAS,2.0,HARD,20.0,25.0,79.227,77.715,77.233,0.4819999999999993,2022,Canadian Grand Prix
GAS,2.0,HARD,21.0,26.0,78.764,77.189,77.233,-0.04400000000001114,2022,Canadian Grand Prix
GAS,2.0,HARD,22.0,27.0,79.171,77.533,77.233,0.29999999999999716,2022,Canadian Grand Prix
GAS,2.0,HARD,23.0,28.0,79.315,77.614,77.233,0.3810000000000002,2022,Canadian Grand Prix
GAS,2.0,HARD,24.0,29.0,79.405,77.641,77.233,0.40800000000000125,2022,Canadian Grand Prix
GAS,2.0,HARD,25.0,30.0,80.179,78.352,77.233,1.1189999999999998,2022,Canadian Grand Prix
GAS,2.0,HARD,26.0,31.0,80.584,78.694,77.233,1.4609999999999985,2022,Canadian Grand Prix
GAS,2.0,HARD,27.0,32.0,80.165,78.212,77.233,0.9789999999999992,2022,Canadian Grand Prix
GAS,2.0,HARD,28.0,33.0,79.604,77.588,77.233,0.35499999999998977,2022,Canadian Grand Prix
GAS,2.0,HARD,29.0,34.0,79.559,77.48,77.233,0.2469999999999999,2022,Canadian Grand Prix
