year,circuit,driver,lap,compound,tire_age,stint_number,context,gap_ahead,gap_behind,threat_gap,gap_trend,deg_delta,cars_behind_pitting,pit_loss,pit_loss_fraction,circuit_median_gap,gap_is_open_now,laps_until_open,window_open_lap,opens_in_horizon,own_pace,threat_pace,closing_rate,race_progress,sc_rate,vsc_rate
2022,Italian Grand Prix,RIC,40,HARD,21,2,tight_behind,5.951,2.13,2.13,0.299,0.8725,1,21.1,0.2415,1.994,0,,,0,87.18,87.451,-0.2702,0.7547,0.1118,0.0253
2022,Italian Grand Prix,RIC,41,HARD,22,2,tight_behind,7.903,2.1,2.1,0.2595,0.8027,1,21.1,0.2415,1.994,0,,,0,87.137,87.436,-0.2992,0.7736,0.1118,0.0253
2022,Italian Grand Prix,RIC,42,HARD,23,2,tight_behind,9.596,2.142,2.142,0.08,0.7328,1,21.1,0.2415,1.994,0,,,0,87.045,87.056,-0.0108,0.7925,0.1118,0.0253
2022,Italian Grand Prix,RIC,43,HARD,24,2,tight_behind,6.376,2.125,2.125,0.006,0.6627,1,21.1,0.2415,1.994,0,,,0,86.733,86.893,-0.16,0.8113,0.1118,0.0253
2022,Italian Grand Prix,RIC,44,HARD,25,2,tight_behind,9.103,1.996,1.996,0.0125,0.5925,1,21.1,0.2415,1.994,0,,,0,86.728,86.831,-0.1028,0.8302,0.1118,0.0253
2022,Italian Grand Prix,RIC,45,HARD,26,2,tight_behind,11.833,3.077,3.077,-0.073,0.5222,5,21.1,0.2415,1.994,0,,,0,86.844,86.855,-0.0112,0.8491,0.1118,0.0253
2022,Italian Grand Prix,RUS,5,SOFT,5,1,tight_ahead,0.901,6.064,6.064,-0.306,1.7401,1,21.1,0.2415,1.994,0,9.0,14.0,1,86.433,87.825,-1.3923,0.0943,0.1118,0.0253
2022,Italian Grand Prix,RUS,6,SOFT,6,1,tight_ahead,1.002,7.709,7.709,2.619,1.6385,1,21.1,0.2415,1.994,0,8.0,14.0,1,86.544,87.729,-1.185,0.1132,0.1118,0.0253
2022,Italian Grand Prix,RUS,7,SOFT,7,1,tight_ahead,1.96,8.676,8.676,3.622,1.5406,1,21.1,0.2415,1.994,0,7.0,14.0,1,86.388,87.665,-1.277,0.1321,0.1118,0.0253
2022,Italian Grand Prix,RUS,8,SOFT,8,1,tight_ahead,2.615,9.669,9.669,1.306,1.4465,1,21.1,0.2415,1.994,0,6.0,14.0,1,86.294,87.429,-1.1356,0.1509,0.1118,0.0253
2022,Italian Grand Prix,RUS,9,SOFT,9,1,tight_ahead,3.133,10.832,10.832,0.98,1.3561,0,21.1,0.2415,1.994,0,5.0,14.0,1,86.262,87.319,-1.057,0.1698,0.1118,0.0253
2022,Italian Grand Prix,RUS,10,SOFT,10,1,tight_ahead,3.349,12.324,12.324,1.078,1.2695,1,21.1,0.2415,1.994,0,4.0,14.0,1,86.314,87.38,-1.0662,0.1887,0.1118,0.0253
2022,Italian Grand Prix,RUS,11,SOFT,11,1,tight_ahead,4.042,13.239,13.239,1.3275,1.1866,1,21.1,0.2415,1.994,0,3.0,14.0,1,86.172,87.424,-1.252,0.2075,0.1118,0.0253
2022,Italian Grand Prix,RUS,12,SOFT,12,1,tight_ahead,4.989,14.473,14.473,1.2035,1.1074,1,21.1,0.2415,1.994,0,2.0,14.0,1,86.275,87.429,-1.1538,0.2264,0.1118,0.0253
2022,Italian Grand Prix,RUS,13,SOFT,13,1,tight_ahead,4.977,12.781,14.992,1.0745,1.032,2,21.1,0.2415,1.994,0,1.0,14.0,1,86.282,86.774,-0.4923,0.2453,0.1118,0.0253
2022,Italian Grand Prix,RUS,14,SOFT,14,1,free,5.651,11.749,11.749,0.8765,0.9603,1,21.1,0.2415,1.994,1,0.0,14.0,1,86.286,86.051,0.2352,0.2642,0.1118,0.0253
2022,Italian Grand Prix,RUS,15,SOFT,15,1,free,6.159,11.078,11.078,-1.362,0.8923,1,21.1,0.2415,1.994,1,0.0,15.0,1,86.229,85.773,0.456,0.283,0.1118,0.0253
2022,Italian Grand Prix,RUS,16,SOFT,16,1,free,6.652,10.11,10.11,-1.957,0.8281,4,21.1,0.2415,1.994,1,0.0,16.0,1,86.296,85.561,0.7342,0.3019,0.1118,0.0253
2022,Italian Grand Prix,RUS,17,SOFT,17,1,free,7.016,9.021,9.021,-0.8195,0.7676,7,21.1,0.2415,1.994,1,0.0,17.0,1,86.329,85.439,0.8903,0.3208,0.1118,0.0253
2022,Italian Grand Prix,RUS,18,SOFT,18,1,free,7.443,8.037,8.037,-1.0285,0.7109,7,21.1,0.2415,1.994,1,0.0,18.0,1,86.305,85.365,0.94,0.3396,0.1118,0.0253
2022,Italian Grand Prix,RUS,19,SOFT,19,1,free,8.096,7.249,7.249,-1.0365,0.6578,7,21.1,0.2415,1.994,1,0.0,19.0,1,86.327,85.378,0.9488,0.3585,0.1118,0.0253
2022,Italian Grand Prix,RUS,20,SOFT,20,1,free,8.883,6.237,6.237,-0.886,0.6086,4,21.1,0.2415,1.994,1,0.0,20.0,1,86.359,85.459,0.9,0.3774,0.1118,0.0253
2022,Italian Grand Prix,RUS,21,SOFT,21,1,free,9.584,5.219,5.219,-0.9,0.5631,1,21.1,0.2415,1.994,1,0.0,21.0,1,86.406,85.438,0.9682,0.3962,0.1118,0.0253
2022,Italian Grand Prix,RUS,22,SOFT,22,1,tight_behind,10.397,4.146,4.146,-1.015,0.5213,2,21.1,0.2415,1.994,1,0.0,22.0,1,86.425,85.447,0.9782,0.4151,0.1118,0.0253
2022,Italian Grand Prix,RUS,25,HARD,2,2,tight_behind,6.287,3.349,3.349,-1.0105,2.175,2,21.1,0.2415,1.994,1,0.0,25.0,1,91.634,87.098,4.5358,0.4717,0.1118,0.0253
2022,Italian Grand Prix,RUS,26,HARD,3,2,tight_behind,5.128,4.838,4.838,-5.2055,2.1076,1,21.1,0.2415,1.994,1,0.0,26.0,1,91.462,87.062,4.3996,0.4906,0.1118,0.0253
2022,Italian Grand Prix,RUS,27,HARD,4,2,tight_ahead,4.148,5.758,5.758,1.3565,2.04,0,21.1,0.2415,1.994,1,0.0,27.0,1,91.282,87.019,4.2632,0.5094,0.1118,0.0253
2022,Italian Grand Prix,RUS,28,HARD,5,2,tight_ahead,3.265,7.033,7.033,1.2045,1.9724,1,21.1,0.2415,1.994,1,0.0,28.0,1,91.123,87.011,4.1124,0.5283,0.1118,0.0253
2022,Italian Grand Prix,RUS,29,HARD,6,2,tight_ahead,2.438,7.861,7.861,1.0975,1.9046,1,21.1,0.2415,1.994,1,0.0,29.0,1,90.149,87.052,3.0974,0.5472,0.1118,0.0253
2022,Italian Grand Prix,RUS,30,HARD,7,2,tight_behind,18.005,2.513,8.712,1.0515,1.8366,1,21.1,0.2415,1.994,0,7.0,37.0,1,85.828,86.975,-1.1472,0.566,0.1118,0.0253
2022,Italian Grand Prix,RUS,31,HARD,8,2,free,18.872,9.702,9.702,0.8395,1.7686,4,21.1,0.2415,1.994,0,6.0,37.0,1,85.92,86.993,-1.0726,0.5849,0.1118,0.0253
2022,Italian Grand Prix,RUS,32,HARD,9,2,free,19.995,10.775,10.775,0.9205,1.7004,3,21.1,0.2415,1.994,0,5.0,37.0,1,85.989,86.962,-0.9728,0.6038,0.1118,0.0253
2022,Italian Grand Prix,RUS,33,HARD,10,2,free,20.857,11.835,20.474,1.0315,1.6321,5,21.1,0.2415,1.994,0,4.0,37.0,1,86.014,91.014,-5.0004,0.6226,0.1118,0.0253
2022,Italian Grand Prix,RUS,34,HARD,11,2,tight_ahead,2.41,12.749,19.7,5.386,1.5637,5,21.1,0.2415,1.994,0,3.0,37.0,1,86.047,90.795,-4.7478,0.6415,0.1118,0.0253
2022,Italian Grand Prix,RUS,35,HARD,12,2,tight_ahead,2.896,18.52,18.985,4.4625,1.4952,2,21.1,0.2415,1.994,0,2.0,37.0,1,86.033,90.46,-4.4276,0.6604,0.1118,0.0253
2022,Italian Grand Prix,RUS,36,HARD,13,2,tight_ahead,3.881,18.439,18.439,-0.7445,1.4265,2,21.1,0.2415,1.994,0,1.0,37.0,1,85.947,89.242,-3.2944,0.6792,0.1118,0.0253
2022,Italian Grand Prix,RUS,37,HARD,14,2,free,5.356,17.468,17.468,-0.6305,1.3577,0,21.1,0.2415,1.994,1,0.0,37.0,1,85.938,85.312,0.6268,0.6981,0.1118,0.0253
2022,Italian Grand Prix,RUS,38,HARD,15,2,free,6.665,16.388,16.388,-0.7585,1.2887,0,21.1,0.2415,1.994,1,0.0,38.0,1,85.927,85.25,0.6772,0.717,0.1118,0.0253
2022,Italian Grand Prix,RUS,39,HARD,16,2,free,7.906,15.156,15.156,-1.0255,1.2197,0,21.1,0.2415,1.994,1,0.0,39.0,1,85.865,85.048,0.8172,0.7358,0.1118,0.0253
2022,Italian Grand Prix,RUS,40,HARD,17,2,free,8.449,14.52,14.52,-1.156,1.1505,1,21.1,0.2415,1.994,1,0.0,40.0,1,85.778,84.869,0.9088,0.7547,0.1118,0.0253
2022,Italian Grand Prix,RUS,41,HARD,18,2,free,9.293,13.6,13.6,-0.934,1.0812,1,21.1,0.2415,1.994,1,0.0,41.0,1,85.693,84.8,0.893,0.7736,0.1118,0.0253
2022,Italian Grand Prix,RUS,42,HARD,19,2,free,10.112,12.908,12.908,-0.778,1.0118,1,21.1,0.2415,1.994,1,0.0,42.0,1,85.587,84.619,0.9678,0.7925,0.1118,0.0253
2022,Italian Grand Prix,RUS,43,HARD,20,2,free,11.089,11.998,11.998,-0.806,0.9422,1,21.1,0.2415,1.994,1,0.0,43.0,1,85.476,84.564,0.912,0.8113,0.1118,0.0253
2022,Italian Grand Prix,RUS,44,HARD,21,2,free,12.348,10.444,10.444,-0.801,0.8725,1,21.1,0.2415,1.994,1,0.0,44.0,1,85.449,84.571,0.878,0.8302,0.1118,0.0253
2022,Italian Grand Prix,RUS,45,HARD,22,2,free,13.23,9.076,33.369,-1.232,0.8027,5,21.1,0.2415,1.994,1,0.0,45.0,1,85.529,84.581,0.9484,0.8491,0.1118,0.0253
2022,Italian Grand Prix,SAI,5,MEDIUM,5,1,tight_both,0.412,0.622,0.622,0.1665,1.8995,1,21.1,0.2415,1.994,0,,,0,88.089,88.485,-0.3957,0.0943,0.1118,0.0253
2022,Italian Grand Prix,SAI,6,MEDIUM,6,1,tight_both,1.134,1.744,1.744,0.022,1.9338,1,21.1,0.2415,1.994,0,,,0,87.703,88.018,-0.3155,0.1132,0.1118,0.0253
2022,Italian Grand Prix,SAI,7,MEDIUM,7,1,tight_both,0.311,2.961,2.961,0.4735,1.9604,1,21.1,0.2415,1.994,0,,,0,87.431,88.114,-0.6836,0.1321,0.1118,0.0253
2022,Italian Grand Prix,SAI,8,MEDIUM,8,1,tight_both,0.176,1.05,1.05,1.1695,1.9793,1,21.1,0.2415,1.994,0,,,0,86.789,87.5,-0.7108,0.1509,0.1118,0.0253
2022,Italian Grand Prix,SAI,9,MEDIUM,9,1,tight_both,0.204,0.955,0.955,-0.347,1.9906,0,21.1,0.2415,1.994,0,,,0,86.6,87.404,-0.8046,0.1698,0.1118,0.0253
2022,Italian Grand Prix,SAI,10,MEDIUM,10,1,tight_both,0.43,0.98,0.98,-1.003,1.9941,1,21.1,0.2415,1.994,0,,,0,86.579,87.411,-0.8316,0.1887,0.1118,0.0253
2022,Italian Grand Prix,SAI,11,MEDIUM,11,1,tight_both,0.4,0.891,0.891,-0.035,1.9899,1,21.1,0.2415,1.994,0,,,0,86.629,87.377,-0.7486,0.2075,0.1118,0.0253
2022,Italian Grand Prix,SAI,12,MEDIUM,12,1,tight_both,1.04,0.521,0.521,-0.032,1.9781,1,21.1,0.2415,1.994,0,20.0,32.0,1,86.7,87.435,-0.735,0.2264,0.1118,0.0253
2022,Italian Grand Prix,SAI,13,MEDIUM,13,1,tight_both,2.211,0.857,0.857,-0.2295,1.9585,2,21.1,0.2415,1.994,0,19.0,32.0,1,86.774,87.498,-0.7237,0.2453,0.1118,0.0253
2022,Italian Grand Prix,SAI,14,MEDIUM,14,1,tight_both,3.777,1.761,1.761,-0.017,1.9313,1,21.1,0.2415,1.994,0,18.0,32.0,1,87.159,88.291,-1.1313,0.2642,0.1118,0.0253
2022,Italian Grand Prix,SAI,15,MEDIUM,15,1,tight_both,4.669,2.949,2.949,0.62,1.8964,1,21.1,0.2415,1.994,0,17.0,32.0,1,87.12,88.344,-1.2237,0.283,0.1118,0.0253
2022,Italian Grand Prix,SAI,16,MEDIUM,16,1,tight_behind,5.831,3.868,3.868,1.046,1.8537,4,21.1,0.2415,1.994,0,16.0,32.0,1,87.031,88.361,-1.3297,0.3019,0.1118,0.0253
2022,Italian Grand Prix,SAI,17,MEDIUM,17,1,free,6.998,5.17,6.817,1.0535,1.8034,7,21.1,0.2415,1.994,0,15.0,32.0,1,86.921,87.743,-0.8227,0.3208,0.1118,0.0253
2022,Italian Grand Prix,SAI,18,MEDIUM,18,1,free,8.663,5.83,7.265,1.934,1.7454,7,21.1,0.2415,1.994,0,14.0,32.0,1,86.799,87.854,-1.0548,0.3396,0.1118,0.0253
2022,Italian Grand Prix,SAI,19,MEDIUM,19,1,free,9.897,7.658,7.658,1.6985,1.6797,7,21.1,0.2415,1.994,0,13.0,32.0,1,86.668,87.611,-0.9426,0.3585,0.1118,0.0253
2022,Italian Grand Prix,SAI,20,MEDIUM,20,1,free,11.179,7.931,7.931,0.4205,1.6062,4,21.1,0.2415,1.994,0,12.0,32.0,1,86.683,87.504,-0.821,0.3774,0.1118,0.0253
2022,Italian Grand Prix,SAI,21,MEDIUM,21,1,free,12.525,8.41,8.41,0.333,1.5251,1,21.1,0.2415,1.994,0,11.0,32.0,1,86.74,87.318,-0.5776,0.3962,0.1118,0.0253
2022,Italian Grand Prix,SAI,22,MEDIUM,22,1,free,13.599,8.575,8.575,0.376,1.4363,2,21.1,0.2415,1.994,0,10.0,32.0,1,86.786,87.294,-0.5086,0.4151,0.1118,0.0253
2022,Italian Grand Prix,SAI,23,MEDIUM,23,1,free,13.76,8.76,8.76,0.322,1.3398,3,21.1,0.2415,1.994,0,9.0,32.0,1,86.866,87.18,-0.314,0.434,0.1118,0.0253
2022,Italian Grand Prix,SAI,24,MEDIUM,24,1,free,16.094,7.351,9.476,0.175,1.2356,3,21.1,0.2415,1.994,0,8.0,32.0,1,86.783,87.082,-0.299,0.4528,0.1118,0.0253
2022,Italian Grand Prix,SAI,25,MEDIUM,25,1,free,17.611,6.287,6.287,0.4505,1.1237,2,21.1,0.2415,1.994,0,7.0,32.0,1,86.734,91.634,-4.8994,0.4717,0.1118,0.0253
2022,Italian Grand Prix,SAI,26,MEDIUM,26,1,free,8.698,5.128,5.128,-1.2365,1.0041,1,21.1,0.2415,1.994,0,6.0,32.0,1,86.721,91.462,-4.7406,0.4906,0.1118,0.0253
2022,Italian Grand Prix,SAI,27,MEDIUM,27,1,tight_behind,10.583,4.148,4.148,-2.174,0.8769,0,21.1,0.2415,1.994,0,5.0,32.0,1,86.708,91.282,-4.5744,0.5094,0.1118,0.0253
2022,Italian Grand Prix,SAI,28,MEDIUM,28,1,tight_behind,12.068,3.265,3.265,-1.0695,0.7419,1,21.1,0.2415,1.994,0,4.0,32.0,1,86.744,91.123,-4.3786,0.5283,0.1118,0.0253
2022,Italian Grand Prix,SAI,29,MEDIUM,29,1,tight_behind,14.225,2.438,2.438,-0.9315,0.5992,1,21.1,0.2415,1.994,0,3.0,32.0,1,86.744,90.149,-3.405,0.5472,0.1118,0.0253
2022,Italian Grand Prix,SAI,32,SOFT,2,2,tight_ahead,0.796,10.783,14.696,0.4605,2.0674,3,21.1,0.2415,1.994,1,0.0,32.0,1,91.329,87.749,3.5808,0.6038,0.1118,0.0253
2022,Italian Grand Prix,SAI,33,SOFT,3,2,tight_behind,8.639,0.773,0.773,4.2485,1.9546,5,21.1,0.2415,1.994,0,1.0,34.0,1,91.014,86.141,4.8732,0.6226,0.1118,0.0253
2022,Italian Grand Prix,SAI,34,SOFT,4,2,tight_behind,6.951,1.632,1.632,-1.293,1.8455,5,21.1,0.2415,1.994,1,0.0,34.0,1,90.795,86.354,4.4412,0.6415,0.1118,0.0253
2022,Italian Grand Prix,SAI,35,SOFT,5,2,tight_both,0.465,2.658,2.658,-6.532,1.7401,2,21.1,0.2415,1.994,1,0.0,35.0,1,90.46,86.369,4.0914,0.6604,0.1118,0.0253
2022,Italian Grand Prix,SAI,36,SOFT,6,2,tight_behind,18.439,3.476,3.476,0.9425,1.6385,2,21.1,0.2415,1.994,1,0.0,36.0,1,89.242,86.336,2.906,0.6792,0.1118,0.0253
2022,Italian Grand Prix,SAI,37,SOFT,7,2,tight_behind,17.468,4.395,4.395,0.922,1.5406,0,21.1,0.2415,1.994,0,7.0,44.0,1,85.312,86.299,-0.987,0.6981,0.1118,0.0253
2022,Italian Grand Prix,SAI,38,SOFT,8,2,free,16.388,5.698,5.698,0.8685,1.4465,0,21.1,0.2415,1.994,0,6.0,44.0,1,85.25,86.288,-1.0382,0.717,0.1118,0.0253
2022,Italian Grand Prix,SAI,39,SOFT,9,2,free,15.156,6.848,6.848,1.111,1.3561,0,21.1,0.2415,1.994,0,5.0,44.0,1,85.048,86.033,-0.985,0.7358,0.1118,0.0253
2022,Italian Grand Prix,SAI,40,SOFT,10,2,free,14.52,7.768,24.035,1.2265,1.2695,1,21.1,0.2415,1.994,0,4.0,44.0,1,84.869,85.337,-0.4676,0.7547,0.1118,0.0253
2022,Italian Grand Prix,SAI,41,SOFT,11,2,free,13.6,9.022,24.079,9.1685,1.1866,1,21.1,0.2415,1.994,0,3.0,44.0,1,84.8,85.143,-0.3438,0.7736,0.1118,0.0253
2022,Italian Grand Prix,SAI,42,SOFT,12,2,free,12.908,13.774,23.811,8.6155,1.1074,1,21.1,0.2415,1.994,0,2.0,44.0,1,84.619,84.766,-0.1468,0.7925,0.1118,0.0253
2022,Italian Grand Prix,SAI,43,SOFT,13,2,free,11.998,23.646,23.646,-0.112,1.032,1,21.1,0.2415,1.994,0,1.0,44.0,1,84.564,84.604,-0.0396,0.8113,0.1118,0.0253
2022,Italian Grand Prix,SAI,44,SOFT,14,2,free,10.444,24.132,24.132,-0.2165,0.9603,1,21.1,0.2415,1.994,1,0.0,44.0,1,84.571,84.527,0.0444,0.8302,0.1118,0.0253
2022,Italian Grand Prix,SAI,45,SOFT,15,2,free,9.076,24.293,24.293,0.1605,0.8923,5,21.1,0.2415,1.994,1,0.0,45.0,1,84.587,84.581,0.006,0.8491,0.1118,0.0253
2022,Italian Grand Prix,STR,5,MEDIUM,6,1,tight_both,1.748,0.412,0.412,0.0625,1.9338,1,21.1,0.2415,1.994,1,0.0,5.0,1,88.145,88.089,0.056,0.0943,0.1118,0.0253
2022,Italian Grand Prix,STR,6,MEDIUM,7,1,tight_both,1.744,0.622,0.622,-0.224,1.9604,1,21.1,0.2415,1.994,0,2.0,8.0,1,88.018,88.346,-0.3275,0.1132,0.1118,0.0253
2022,Italian Grand Prix,STR,7,MEDIUM,8,1,tight_both,2.961,0.59,0.59,-0.0605,1.9793,1,21.1,0.2415,1.994,0,1.0,8.0,1,88.114,88.294,-0.1796,0.1321,0.1118,0.0253
2022,Italian Grand Prix,STR,8,MEDIUM,9,1,tight_both,3.102,0.763,0.763,0.089,1.9906,1,21.1,0.2415,1.994,1,0.0,8.0,1,87.909,87.903,0.0056,0.1509,0.1118,0.0253
2022,Italian Grand Prix,STR,9,MEDIUM,10,1,tight_both,3.353,0.712,0.712,0.0705,1.9941,0,21.1,0.2415,1.994,1,0.0,9.0,1,87.846,87.827,0.0194,0.1698,0.1118,0.0253
2022,Italian Grand Prix,STR,10,MEDIUM,11,1,tight_both,3.896,1.384,1.384,0.061,1.9899,1,21.1,0.2415,1.994,1,0.0,10.0,1,87.903,87.887,0.016,0.1887,0.1118,0.0253
2022,Italian Grand Prix,STR,11,MEDIUM,12,1,tight_both,4.299,0.927,0.927,0.3105,1.9781,1,21.1,0.2415,1.994,1,0.0,11.0,1,87.978,87.927,0.0512,0.2075,0.1118,0.0253
2022,Italian Grand Prix,STR,12,MEDIUM,13,1,tight_both,4.078,0.662,0.662,0.1075,1.9585,1,21.1,0.2415,1.994,1,0.0,12.0,1,87.848,87.776,0.0725,0.2264,0.1118,0.0253
2022,Italian Grand Prix,STR,13,MEDIUM,14,1,tight_both,4.762,0.367,0.367,-0.361,1.9313,2,21.1,0.2415,1.994,1,0.0,13.0,1,87.9,87.82,0.0793,0.2453,0.1118,0.0253
2022,Italian Grand Prix,STR,14,MEDIUM,15,1,tight_both,4.678,0.699,0.699,-0.28,1.8964,1,21.1,0.2415,1.994,1,0.0,14.0,1,87.949,87.906,0.043,0.2642,0.1118,0.0253
2022,Italian Grand Prix,STR,15,MEDIUM,16,1,tight_both,4.45,0.493,0.493,0.0185,1.8537,1,21.1,0.2415,1.994,0,1.0,16.0,1,87.824,87.9,-0.0763,0.283,0.1118,0.0253
2022,Italian Grand Prix,STR,16,MEDIUM,17,1,tight_both,4.503,0.262,0.262,0.063,1.8034,4,21.1,0.2415,1.994,1,0.0,16.0,1,87.791,87.325,0.4657,0.3019,0.1118,0.0253
2022,Italian Grand Prix,STR,17,MEDIUM,18,1,tight_both,1.795,0.488,5.541,-0.2185,1.7454,7,21.1,0.2415,1.994,0,1.0,18.0,1,87.799,87.943,-0.1435,0.3208,0.1118,0.0253
2022,Italian Grand Prix,STR,20,HARD,3,2,tight_both,0.891,0.205,2.512,-0.8685,2.1076,4,21.1,0.2415,1.994,1,0.0,20.0,1,93.008,92.728,0.28,0.3774,0.1118,0.0253
2022,Italian Grand Prix,STR,21,HARD,4,2,tight_both,0.994,1.278,1.278,0.886,2.04,1,21.1,0.2415,1.994,1,0.0,21.0,1,93.127,91.794,1.3332,0.3962,0.1118,0.0253
2022,Italian Grand Prix,STR,22,HARD,5,2,tight_both,1.279,0.659,0.659,-1.263,1.9724,2,21.1,0.2415,1.994,0,9.0,31.0,1,93.25,87.101,6.1496,0.4151,0.1118,0.0253
2022,Italian Grand Prix,STR,23,HARD,6,2,tight_both,1.602,0.41,0.41,-0.9265,1.9046,3,21.1,0.2415,1.994,0,8.0,31.0,1,93.05,87.18,5.8692,0.434,0.1118,0.0253
2022,Italian Grand Prix,STR,25,HARD,8,2,tight_ahead,1.471,15.741,15.741,-0.249,1.7686,2,21.1,0.2415,1.994,0,6.0,31.0,1,88.222,,0.0,0.4717,0.1118,0.0253
2022,Italian Grand Prix,STR,26,HARD,9,2,tight_ahead,2.135,15.668,15.668,15.331,1.7004,1,21.1,0.2415,1.994,0,5.0,31.0,1,88.069,94.347,-6.2776,0.4906,0.1118,0.0253
2022,Italian Grand Prix,STR,27,HARD,10,2,tight_ahead,2.531,16.712,16.712,-0.073,1.6321,0,21.1,0.2415,1.994,0,4.0,31.0,1,87.922,94.148,-6.2264,0.5094,0.1118,0.0253
2022,Italian Grand Prix,STR,28,HARD,11,2,tight_ahead,3.19,16.107,16.107,0.4855,1.5637,1,21.1,0.2415,1.994,0,3.0,31.0,1,87.857,94.176,-6.3192,0.5283,0.1118,0.0253
2022,Italian Grand Prix,STR,29,HARD,12,2,tight_ahead,3.623,15.377,15.377,0.2195,1.4952,1,21.1,0.2415,1.994,0,2.0,31.0,1,87.875,93.99,-6.115,0.5472,0.1118,0.0253
2022,Italian Grand Prix,STR,30,HARD,13,2,tight_ahead,3.928,15.078,15.078,-0.6675,1.4265,1,21.1,0.2415,1.994,0,1.0,31.0,1,87.643,92.905,-5.2626,0.566,0.1118,0.0253
2022,Italian Grand Prix,STR,31,HARD,14,2,tight_ahead,3.341,15.08,15.08,-0.5145,1.3577,4,21.1,0.2415,1.994,1,0.0,31.0,1,87.593,87.46,0.1326,0.5849,0.1118,0.0253
2022,Italian Grand Prix,STR,32,HARD,15,2,tight_ahead,3.69,14.415,14.415,-0.1485,1.2887,3,21.1,0.2415,1.994,1,0.0,32.0,1,87.604,87.487,0.1176,0.6038,0.1118,0.0253
2022,Italian Grand Prix,STR,33,HARD,16,2,tight_ahead,4.116,14.118,14.118,-0.3315,1.2197,5,21.1,0.2415,1.994,1,0.0,33.0,1,87.634,87.175,0.4594,0.6226,0.1118,0.0253
2022,Italian Grand Prix,STR,34,HARD,17,2,tight_both,4.087,0.942,13.738,-0.481,1.1505,5,21.1,0.2415,1.994,1,0.0,34.0,1,87.597,87.199,0.3978,0.6415,0.1118,0.0253
2022,Italian Grand Prix,STR,35,HARD,18,2,tight_ahead,1.41,12.538,12.538,-0.3385,1.0812,2,21.1,0.2415,1.994,1,0.0,35.0,1,87.574,87.246,0.3278,0.6604,0.1118,0.0253
2022,Italian Grand Prix,STR,36,HARD,19,2,tight_both,3.779,0.765,11.125,-0.79,1.0118,2,21.1,0.2415,1.994,1,0.0,36.0,1,87.721,87.213,0.508,0.6792,0.1118,0.0253
2022,Italian Grand Prix,STR,37,HARD,20,2,tight_ahead,1.072,9.605,9.605,-1.3065,0.9422,0,21.1,0.2415,1.994,1,0.0,37.0,1,87.882,87.091,0.791,0.6981,0.1118,0.0253
2022,Italian Grand Prix,STR,38,HARD,21,2,tight_ahead,2.442,9.205,9.205,-1.4665,0.8725,0,21.1,0.2415,1.994,1,0.0,38.0,1,88.018,87.056,0.962,0.717,0.1118,0.0253
2022,Italian Grand Prix,TSU,5,MEDIUM,5,1,tight_both,0.444,0.467,0.467,-0.212,1.8995,1,21.1,0.2415,1.994,0,19.0,24.0,1,89.024,89.046,-0.0223,0.0943,0.1118,0.0253
2022,Italian Grand Prix,TSU,6,MEDIUM,6,1,tight_both,0.043,0.43,0.43,0.0615,1.9338,1,21.1,0.2415,1.994,0,18.0,24.0,1,88.678,88.736,-0.0587,0.1132,0.1118,0.0253
2022,Italian Grand Prix,TSU,7,MEDIUM,7,1,tight_both,0.53,0.69,0.69,0.0655,1.9604,1,21.1,0.2415,1.994,0,17.0,24.0,1,88.416,88.698,-0.2818,0.1321,0.1118,0.0253
2022,Italian Grand Prix,TSU,8,MEDIUM,8,1,tight_both,2.342,1.016,1.016,0.1115,1.9793,1,21.1,0.2415,1.994,0,16.0,24.0,1,88.018,88.262,-0.2438,0.1509,0.1118,0.0253
2022,Italian Grand Prix,TSU,9,MEDIUM,9,1,tight_both,2.044,0.421,0.421,0.293,1.9906,0,21.1,0.2415,1.994,0,15.0,24.0,1,87.618,87.804,-0.1862,0.1698,0.1118,0.0253
2022,Italian Grand Prix,TSU,10,MEDIUM,10,1,tight_both,1.3,0.503,0.503,-0.1345,1.9941,1,21.1,0.2415,1.994,0,14.0,24.0,1,87.494,87.518,-0.0244,0.1887,0.1118,0.0253
2022,Italian Grand Prix,TSU,11,MEDIUM,11,1,tight_both,0.805,2.24,2.24,-0.2565,1.9899,1,21.1,0.2415,1.994,0,13.0,24.0,1,87.479,88.221,-0.7424,0.2075,0.1118,0.0253
2022,Italian Grand Prix,TSU,12,MEDIUM,12,1,tight_both,1.309,1.996,1.996,0.9095,1.9781,1,21.1,0.2415,1.994,0,12.0,24.0,1,87.506,88.297,-0.7915,0.2264,0.1118,0.0253
2022,Italian Grand Prix,TSU,13,MEDIUM,13,1,tight_both,1.479,2.216,3.076,0.7465,1.9585,2,21.1,0.2415,1.994,0,11.0,24.0,1,87.491,88.452,-0.961,0.2453,0.1118,0.0253
2022,Italian Grand Prix,TSU,14,MEDIUM,14,1,tight_both,1.763,2.129,3.622,0.418,1.9313,1,21.1,0.2415,1.994,0,10.0,24.0,1,87.506,88.312,-0.8057,0.2642,0.1118,0.0253
2022,Italian Grand Prix,TSU,15,MEDIUM,15,1,tight_both,1.811,4.344,4.344,0.813,1.8964,1,21.1,0.2415,1.994,0,9.0,24.0,1,87.511,88.143,-0.6323,0.283,0.1118,0.0253
